PID,cyear,IBIRTHY,AGE,Sex,Education,SpouseAge,SpouseEducation,MeetWay,MarryLast,Cohabitation,FirstMarry,Marriage,Jiazhuang,Marriage_stf,Economy_contrb_stf,Housework_contrb_stf,Job_code,Income_month,Income,Life_stf,General_stf
120100102,2018,1964,54,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,3,3,9,0,0,4,3.33
120100103,2018,1989,29,1,5,28,6,2,8,1,-8,2,-8,5,4,4,12,2500,58000,5,4.33
120100104,2018,1990,28,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,7,1600,12800,4,4.0
120101101,2018,1975,43,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,4,5,3,0,0,4,4.0
120101102,2018,1976,42,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,2000,20000,3,5.0
120102101,2018,1958,60,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,3,4.33
120102102,2018,1950,68,1,0,60,0,6,2019,5,-8,2,-8,3,3,3,-8,0,0,5,3.0
120102103,2018,1987,31,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,5000,60000,3,5.0
120102431,2018,1990,28,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
120103101,2018,1980,38,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,5,1,3000,40000,4,3.67
120103102,2018,1952,66,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,14,2000,14000,5,5.0
120103103,2018,1978,40,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,0,0,5,5.0
120103104,2018,1952,66,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
120108102,2018,1971,47,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,5,2,12,0,0,4,3.67
120108103,2018,1977,41,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,8,1500,18000,4,4.0
120109101,2018,1986,32,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,3,4.67
120109102,2018,1958,60,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,12,1700,20400,5,4.67
120109103,2018,1959,59,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
120110101,2018,1960,58,1,4,59,4,2,37,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
120110102,2018,1959,59,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
120111101,2018,1962,56,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
120111102,2018,1985,33,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,4000,100000,5,5.0
120111103,2018,1963,55,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,5,8000,100000,4,4.67
120113101,2018,1955,63,1,7,63,5,5,38,5,-8,2,-8,3,4,5,16,0,0,3,4.0
120114102,2018,1953,65,0,5,67,6,2,27,5,1,2,-8,5,5,5,-8,0,0,5,5.0
120126101,2018,1943,75,0,0,80,0,6,56,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
120129101,2018,1969,49,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,4,4.33
120129102,2018,1968,50,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,4000,48000,3,5.0
120131101,2018,1972,46,0,6,48,3,1,19,5,-8,2,-8,3,2,1,19,3200,40000,3,2.0
120162551,2018,1990,28,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,3,0,0,5,4.33
120569551,2018,1958,60,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
121095551,2018,1990,28,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,2600,31200,5,5.0
121095553,2018,1966,52,0,4,51,3,5,29,5,1,2,-8,3,2,3,-8,0,0,3,2.67
121265551,2018,1986,32,1,7,31,7,1,4,1,1,2,-8,5,5,5,3,2650,2650,4,5.0
122426431,2018,1973,45,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,8,1000,12000,3,3.0
123392551,2018,1970,48,1,7,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,3,0,0,4,4.67
123731551,2018,1993,25,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,6500,80000,5,5.0
123758551,2018,1987,31,1,8,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,19,5800,160000,4,3.67
123804501,2018,1992,26,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,2000,16000,5,5.0
123844601,2018,1945,73,1,4,61,3,3,4,5,5,2,-8,4,5,5,1,0,10000,4,4.67
124079501,2018,1987,31,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,12,3500,42000,5,5.0
125126551,2018,1989,29,1,3,2019,4,6,5,5,1,2,-8,5,5,5,-8,0,23400,3,5.0
125984553,2018,1989,29,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,3,4000,44000,3,4.33
126729601,2018,1994,24,1,3,2019,5,2,0,1,-8,2,-8,5,5,5,6,0,78000,5,5.0
127185501,2018,1985,33,0,7,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,19,2100,70000,4,4.0
127580551,2018,1985,33,1,4,29,3,2,8,1,1,2,-8,5,5,5,-8,0,3300,3,5.0
127889551,2018,1979,39,1,3,38,4,6,8,5,1,2,-8,5,5,5,9,0,0,3,5.0
127889555,2018,1953,65,1,0,62,0,6,42,5,1,2,-8,5,1,5,-8,0,0,5,3.67
127889556,2018,1956,62,0,0,65,0,6,42,5,1,2,-8,5,5,2,-8,0,0,4,4.0
128083501,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
128367502,2019,1987,31,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,-8,0,70000,4,3.67
128750501,2018,1988,30,1,4,28,4,2,9,5,-8,2,-8,5,5,5,5,6000,50000,5,5.0
128969501,2018,1991,27,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,4000,8000,3,5.0
128978501,2018,1985,33,0,4,29,4,5,3,5,-8,2,-8,4,5,4,-8,0,0,4,4.33
130001101,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,2,4.33
130001102,2018,1956,62,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,4,4.33
130001103,2018,1980,38,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,2,-8,0,0,4,3.33
130004101,2018,1974,44,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,4,4.33
130005101,2018,1950,68,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130007101,2018,1960,58,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130008103,2018,1987,31,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,6000,50000,1,5.0
130009101,2019,1965,53,0,0,55,5,6,33,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
130009103,2019,1964,54,1,4,54,0,6,33,5,-8,2,-8,5,5,5,11,1600,18000,4,5.0
130011101,2018,1954,64,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,5,4.33
130012102,2018,1960,58,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,-8,0,0,4,4.67
130012103,2018,1989,29,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,3500,45000,4,5.0
130012104,2018,1989,29,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,40000,4,5.0
130013101,2018,1956,62,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130013102,2018,1953,65,1,3,62,0,5,40,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
130017101,2018,1952,66,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,5,4.33
130017102,2018,1957,61,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,5,-8,0,0,3,3.67
130017103,2018,1984,34,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,0,0,3,5.0
130017104,2018,1988,30,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,3,5.0
130019101,2018,1946,72,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130019103,2018,1970,48,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,33000,5,5.0
130019104,2018,1964,54,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
130020103,2018,1972,46,1,3,44,0,5,20,5,-8,2,-8,5,5,5,-8,0,22000,1,5.0
130020104,2018,1974,44,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,0,2,3.67
130021501,2018,1962,56,1,4,57,3,6,2019,5,-8,2,-8,5,5,5,-8,0,16200,4,5.0
130022101,2018,1976,42,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,1000,12000,3,5.0
130022105,2018,1979,39,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130023101,2018,1938,80,1,3,81,0,6,60,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
130024101,2018,1952,66,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,0,3,3.67
130024102,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,-8,0,0,2,3.67
130024431,2018,1977,41,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,3,4.33
130027103,2018,1986,32,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,4100,30000,1,5.0
130028101,2018,1965,53,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130028102,2018,1962,56,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130029101,2019,1955,63,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130029102,2019,1944,74,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,5,-8,0,0,5,3.67
130029104,2018,1979,39,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,-8,0,0,4,3.67
130030101,2018,1967,51,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,3,4.33
130030102,2018,1970,48,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130030103,2018,1991,27,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,18200,4,5.0
130030502,2018,1989,29,0,7,-8,-8,-8,-8,-8,-8,2,-8,4,3,3,16,2600,31200,5,3.33
130032101,2018,1978,40,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,3,2300,5000,5,4.33
130032102,2018,1948,70,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130032103,2018,1950,68,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130032104,2018,1976,42,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,30000,3,4.67
130036101,2018,1964,54,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,2000,4000,5,5.0
130036102,2018,1964,54,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130036103,2018,1984,34,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,50000,3,5.0
130036106,2018,1986,32,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,130000,4,5.0
130036107,2018,1985,33,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,8,2000,16600,5,4.33
130037101,2018,1964,54,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,18000,5,5.0
130037104,2018,1987,31,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,5,6000,35000,4,4.67
130037105,2018,1988,30,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
130037108,2018,1967,51,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,2,2,-8,0,0,5,3.0
130039101,2018,1965,53,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,1,5.0
130039102,2018,1964,54,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130039103,2018,1988,30,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,36000,5,5.0
130040551,2018,1993,25,0,4,26,4,1,2,1,-8,2,0,5,5,5,3,3000,30000,4,5.0
130042101,2018,1982,36,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,4,4.67
130042104,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,60000,3,4.33
130042106,2018,1988,30,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,8,0,24000,4,4.0
130045101,2018,1976,42,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,3,5,15,0,25000,2,4.0
130045102,2018,1978,40,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,3,600,2000,4,3.67
130046101,2018,1958,60,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,1,-8,0,0,3,2.33
130046103,2018,1981,37,0,4,-8,-8,-8,-8,-8,-8,2,-8,2,2,1,18,1850,25080,4,1.67
130046104,2018,1991,27,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,16,0,0,3,2.67
130049101,2018,1962,56,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,3,3.67
130049103,2018,1990,28,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,9,2500,17500,3,4.33
130051101,2018,1974,44,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,3,1000,13000,3,3.67
130051102,2018,1977,41,1,7,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,16,3300,58000,3,4.33
130051581,2018,1947,71,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130051582,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
130052101,2018,1951,67,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130052102,2018,1952,66,0,0,67,0,5,42,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
130055101,2019,1976,42,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,30000,3,4.0
130055102,2019,1974,45,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,30000,5,5.0
130057101,2018,1958,60,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,9600,5,5.0
130057102,2018,1956,62,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,-8,0,0,5,4.67
130057103,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,3000,40000,5,5.0
130057104,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,15,0,0,1,4.0
130058101,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
130058102,2018,1968,50,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
130058501,2018,1988,30,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,5,3.67
130059101,2018,1973,45,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,3000,3,5.0
130059102,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,3500,5,5.0
130060101,2018,1973,45,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,2,4000,48000,3,5.0
130060102,2018,1973,45,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,1400,14800,3,5.0
130062101,2018,1973,45,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,8,2000,24000,3,3.0
130062102,2018,1975,43,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,2,3000,32000,3,4.67
130062581,2018,1953,65,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,1,-8,0,0,3,3.0
130063431,2018,1976,42,1,4,41,4,3,18,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
130064101,2018,1956,62,1,4,62,0,6,1,5,-8,2,-8,5,5,5,-8,0,6000,4,5.0
130064601,2018,1956,62,0,0,62,4,6,1,5,-8,2,0,5,5,5,-8,0,0,5,5.0
130065101,2018,1962,56,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,-8,0,0,3,4.0
130065102,2018,1959,59,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130066102,2018,1960,58,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4000,13000,5,5.0
130066103,2018,1963,55,0,5,-8,-8,-8,-8,-8,-8,2,-8,3,2,3,-8,0,0,3,2.67
130067101,2018,1965,53,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,5,4.33
130067102,2018,1964,54,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,5,4.33
130068101,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
130068102,2018,1968,50,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130069101,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,2,-8,0,6900,5,3.33
130070101,2018,1960,58,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,3,4.33
130070102,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
130070103,2018,1985,33,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,12,0,12250,5,5.0
130070431,2018,1988,30,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130071431,2018,1987,31,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,5,2,-8,0,0,5,3.33
130071432,2018,1985,33,1,3,31,3,5,12,5,1,2,-8,5,5,5,2,3000,30000,5,5.0
130072101,2018,1982,36,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,4,3.67
130072102,2018,1980,38,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
130073101,2018,1983,35,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,-8,0,0,3,2.67
130073102,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,2,3000,3000,4,3.33
130073431,2018,1959,59,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,-8,0,0,3,4.0
130074102,2018,1957,61,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,4200,3,3.33
130074103,2018,1958,60,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,1200,4,3.33
130074551,2018,1986,32,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,2200,25000,4,5.0
130075101,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130075102,2018,1965,53,0,4,55,4,3,30,5,-8,2,-8,5,5,5,-8,0,0,3,5.0
130075103,2018,1987,31,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,5,3,-8,0,0,5,3.67
130075104,2018,1987,31,0,4,32,4,1,12,5,-8,2,-8,5,5,5,8,3000,30000,5,5.0
130076101,2018,1962,56,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130076104,2018,1986,32,0,4,32,4,3,2,5,-8,2,-8,5,5,4,8,0,0,3,4.67
130077102,2018,1960,58,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,1,1,-8,0,0,5,2.33
130077103,2019,1986,32,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,48000,5,5.0
130077104,2018,1959,59,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,1,1,17,0,0,3,2.33
130077431,2018,1988,30,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,0,0,5,5.0
130078102,2018,1965,53,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,3,3.33
130078103,2018,1990,28,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,6,4500,16000,3,3.0
130078105,2018,1967,51,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130078501,2018,1993,25,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,5,3.67
130079101,2018,1983,35,0,0,-8,-8,-8,-8,-8,-8,2,-8,1,3,2,3,0,0,5,2.0
130079102,2018,1974,44,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130083103,2018,1971,47,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,2,5.0
130083104,2018,1972,46,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130083105,2019,1994,24,0,7,27,6,1,1,5,-8,2,3000,5,4,5,3,2800,30000,3,4.67
130085103,2018,1976,42,1,4,39,4,5,18,5,-8,2,-8,5,5,5,5,3500,20000,3,5.0
130085104,2018,1979,39,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,4,4,-8,0,1500,4,3.67
130086101,2018,1973,45,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,2800,35000,5,5.0
130086102,2018,1970,48,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,0,0,5,5.0
130087101,2018,1973,45,0,3,-8,-8,-8,-8,-8,-8,2,-8,2,3,2,3,1500,9000,3,2.33
130087102,2018,1973,45,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,3,4800,40000,5,3.67
130088104,2018,1990,28,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,3,3000,36000,3,4.33
130088551,2018,1993,25,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,4,3.67
130089101,2018,1965,53,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,1,3.67
130089102,2018,1976,42,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,5,3.0
130092101,2019,1955,63,1,6,55,4,5,2021,5,-8,2,-8,5,5,5,9,0,0,3,5.0
130092102,2018,1964,54,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,3,3,8,0,0,4,3.33
130093101,2018,1965,53,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130093102,2018,1964,54,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,1800,30000,5,5.0
130093103,2018,1988,30,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,3,3500,28000,3,2.67
130093104,2018,1989,29,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,3,2700,32400,5,2.67
130094103,2018,1996,22,1,4,21,4,5,1,1,-8,2,-8,5,5,5,15,4000,48000,4,5.0
130094433,2018,1988,30,1,3,28,4,3,8,1,-8,2,-8,5,5,5,3,5000,40000,3,5.0
130095101,2018,1966,52,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130095102,2018,1963,55,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130095103,2018,1988,30,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,4500,55000,3,5.0
130095551,2018,1985,33,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,10000,5,5.0
130096101,2018,1958,60,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130096102,2018,1959,59,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130099101,2018,1975,43,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,7000,50000,4,5.0
130099102,2018,1942,76,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,-8,0,0,5,3.67
130099103,2018,1942,76,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130099104,2018,1976,42,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,3,3.67
130100101,2019,1966,52,0,0,-8,-8,-8,-8,-8,-8,2,-8,1,5,5,-8,0,0,5,3.67
130100102,2019,1964,55,1,3,52,3,5,2020,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
130101101,2018,1988,30,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130101102,2018,1986,32,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,0,4,5.0
130103101,2018,1980,38,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,99,0,0,3,4.33
130103102,2018,1948,70,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,5,4.33
130103103,2018,1950,68,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,3,3.67
130103104,2018,1981,37,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,40000,4,5.0
130104101,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
130104103,2018,1979,39,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,33000,4,5.0
130104104,2018,1977,41,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130105103,2018,1958,60,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
130106101,2018,1949,69,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
130106102,2018,1946,72,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130107101,2018,1967,51,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
130109101,2018,1973,45,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,2,3,-8,0,0,5,3.33
130109103,2018,1943,75,0,0,76,3,5,2019,5,-8,2,-8,3,3,1,-8,0,0,3,2.33
130109105,2018,1972,46,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,0,0,4,5.0
130114101,2018,1951,67,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,4,-8,0,0,5,4.33
130114102,2018,1952,66,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,0,0,4,5.0
130115101,2018,1962,56,0,6,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,16,5500,66000,3,3.0
130115102,2018,1965,53,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,5500,66000,4,5.0
130121103,2018,1988,30,0,7,30,8,6,4,5,-8,2,-8,5,5,4,17,3000,80000,5,4.67
130131101,2018,1971,47,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,10,8000,96000,5,5.0
